,carat,x,y,z,price,cut/carat,color/carat,clarity/carat
320,0.7,5.64,5.67,3.49,1788,7.142857142857143,1.4285714285714286,2.857142857142857
321,0.51,5.11,5.15,3.18,1841,5.88235294117647,11.76470588235294,9.803921568627452
322,0.31,4.41,4.34,2.59,997,12.903225806451614,16.129032258064516,22.580645161290324
323,0.41,4.74,4.78,2.95,899,7.317073170731708,7.317073170731708,14.634146341463415
324,0.97,6.39,6.36,3.82,4726,4.123711340206186,5.154639175257732,3.0927835051546393
325,0.4,4.68,4.75,3.01,694,12.5,17.5,7.5
326,0.32,4.41,4.37,2.72,972,9.375,21.875,12.5
327,0.3,4.32,4.29,2.65,1013,10.0,20.0,20.0
328,0.91,6.36,6.4,3.71,3855,2.1978021978021975,3.2967032967032965,3.2967032967032965
329,0.55,5.3,5.27,3.23,1819,5.454545454545454,9.09090909090909,7.2727272727272725
330,1.09,6.63,6.57,4.11,2708,3.6697247706422016,1.8348623853211008,1.8348623853211008
331,0.37,4.64,4.67,2.86,876,8.108108108108109,16.216216216216218,16.216216216216218
332,1.01,6.59,6.51,3.85,4395,3.9603960396039604,3.9603960396039604,2.9702970297029703
333,0.54,5.23,5.26,3.23,2231,5.555555555555555,9.25925925925926,11.11111111111111
334,1.51,7.31,7.28,4.57,7292,2.6490066225165565,1.3245033112582782,1.3245033112582782
335,1.05,6.58,6.51,4.01,7155,2.857142857142857,3.8095238095238093,4.761904761904762
336,0.51,5.16,5.11,3.15,1084,7.8431372549019605,3.9215686274509802,5.88235294117647
337,1.01,6.41,6.38,3.92,4271,4.9504950495049505,3.9603960396039604,2.9702970297029703
338,2.04,8.19,8.26,4.95,16718,1.4705882352941175,0.9803921568627451,1.4705882352941175
339,1.55,7.5,7.47,4.54,8055,2.5806451612903225,0.6451612903225806,2.5806451612903225
340,1.14,6.62,6.67,4.17,5487,1.7543859649122808,2.6315789473684212,2.6315789473684212
341,0.41,4.81,4.83,2.96,1439,7.317073170731708,12.195121951219512,19.51219512195122
342,0.71,5.68,5.74,3.56,3045,7.042253521126761,7.042253521126761,7.042253521126761
343,1.11,6.7,6.64,4.03,3605,3.603603603603603,2.7027027027027026,1.8018018018018016
344,1.12,6.65,6.59,4.03,3864,4.4642857142857135,5.357142857142857,1.7857142857142856
345,0.32,4.42,4.39,2.66,504,12.5,9.375,6.25
346,0.7,5.63,5.58,3.57,2435,2.857142857142857,8.571428571428571,2.857142857142857
347,0.5,5.09,5.14,3.14,1068,10.0,10.0,4.0
348,0.31,4.36,4.38,2.71,734,9.67741935483871,22.580645161290324,12.903225806451614
349,1.01,6.53,6.49,3.97,4808,3.9603960396039604,3.9603960396039604,2.9702970297029703
350,0.59,5.35,5.39,3.33,1878,8.474576271186441,6.779661016949153,8.474576271186441
351,0.32,4.42,4.39,2.71,972,9.375,21.875,12.5
352,0.71,5.77,5.8,3.53,2505,4.225352112676057,9.859154929577466,2.8169014084507045
353,0.37,4.59,4.63,2.84,920,8.108108108108109,13.513513513513514,16.216216216216218
354,0.31,4.3,4.28,2.74,586,6.451612903225807,6.451612903225807,16.129032258064516
355,0.71,5.66,5.62,3.55,2364,5.633802816901409,4.225352112676057,4.225352112676057
356,1.21,6.88,6.83,4.22,6505,3.3057851239669422,2.479338842975207,2.479338842975207
357,2.01,8.19,8.15,4.85,15562,1.9900497512437814,1.9900497512437814,0.9950248756218907
358,0.32,4.39,4.41,2.72,1067,9.375,21.875,21.875
359,0.5,5.16,5.1,3.15,1909,8.0,8.0,12.0
360,0.31,4.31,4.34,2.69,871,9.67741935483871,12.903225806451614,25.806451612903228
361,0.4,4.7,4.66,2.96,882,12.5,15.0,7.5
362,0.23,3.93,3.97,2.42,530,21.73913043478261,30.434782608695652,26.08695652173913
363,0.38,4.65,4.68,2.87,617,7.894736842105263,2.6315789473684212,10.526315789473685
364,1.38,7.1,7.14,4.37,11286,3.6231884057971016,3.6231884057971016,3.6231884057971016
365,0.56,5.3,5.34,3.25,1963,7.142857142857142,12.499999999999998,7.142857142857142
366,1.33,7.21,7.17,4.21,9682,3.007518796992481,3.007518796992481,3.007518796992481
367,0.41,4.62,4.66,3.03,735,2.4390243902439024,4.878048780487805,12.195121951219512
368,0.7,5.67,5.71,3.5,3429,7.142857142857143,8.571428571428571,8.571428571428571
369,0.71,5.71,5.79,3.54,3112,4.225352112676057,8.450704225352114,5.633802816901409
370,0.42,4.9,4.92,2.94,1167,11.904761904761905,14.285714285714286,14.285714285714286
371,1.56,7.41,7.44,4.62,10424,2.564102564102564,1.923076923076923,2.564102564102564
372,1.03,6.48,6.41,4.05,3634,3.883495145631068,0.970873786407767,1.941747572815534
373,0.41,4.76,4.73,2.98,1230,7.317073170731708,17.073170731707318,12.195121951219512
374,0.31,4.38,4.4,2.71,891,9.67741935483871,12.903225806451614,25.806451612903228
375,0.42,4.8,4.84,2.99,1233,7.142857142857143,11.904761904761905,16.666666666666668
376,0.96,6.09,5.9,4.18,3299,1.0416666666666667,4.166666666666667,3.125
377,1.5,7.36,7.39,4.52,5593,2.0,1.3333333333333333,0.6666666666666666
378,0.4,4.74,4.8,2.95,1261,7.5,12.5,20.0
379,0.27,4.1,4.15,2.56,486,18.51851851851852,11.11111111111111,22.22222222222222
380,1.29,7.13,6.95,4.31,5418,3.1007751937984493,2.3255813953488373,1.5503875968992247
381,1.5,7.3,7.26,4.55,9055,2.6666666666666665,1.3333333333333333,2.6666666666666665
382,0.7,5.73,5.77,3.53,2161,7.142857142857143,7.142857142857143,4.285714285714286
383,0.54,5.15,5.22,3.21,1653,9.25925925925926,9.25925925925926,9.25925925925926
384,1.0,6.28,6.35,4.01,5122,5.0,5.0,3.0
385,1.26,6.94,6.88,4.29,6435,3.1746031746031744,2.380952380952381,2.380952380952381
386,0.91,6.11,6.07,3.87,4138,5.4945054945054945,6.593406593406593,3.2967032967032965
387,0.32,4.39,4.44,2.71,655,9.375,6.25,25.0
388,0.7,5.73,5.75,3.48,3239,5.714285714285714,10.0,7.142857142857143
389,0.51,5.15,5.1,3.21,1875,5.88235294117647,9.803921568627452,7.8431372549019605
390,0.3,4.33,4.38,2.65,491,10.0,13.333333333333334,13.333333333333334
391,0.3,4.27,4.24,2.66,675,10.0,10.0,16.666666666666668
392,0.56,5.32,5.36,3.23,2442,8.928571428571427,10.714285714285714,10.714285714285714
393,1.5,7.24,7.3,4.58,13372,3.3333333333333335,4.666666666666667,2.6666666666666665
394,0.31,4.3,4.34,2.69,625,9.67741935483871,16.129032258064516,12.903225806451614
395,0.31,4.28,4.31,2.71,516,6.451612903225807,16.129032258064516,9.67741935483871
396,1.62,7.54,7.63,4.65,16790,1.8518518518518516,3.0864197530864197,3.0864197530864197
397,0.38,4.63,4.67,2.83,933,13.157894736842104,18.42105263157895,10.526315789473685
398,0.51,5.17,5.11,3.15,1443,7.8431372549019605,7.8431372549019605,7.8431372549019605
399,1.23,6.89,6.94,4.19,6459,4.065040650406504,2.4390243902439024,3.252032520325203
400,1.19,6.91,6.87,4.15,3572,3.361344537815126,5.042016806722689,0.8403361344537815
401,0.55,5.36,5.29,3.2,1735,7.2727272727272725,10.909090909090908,7.2727272727272725
402,1.5,7.22,7.31,4.55,12870,3.3333333333333335,3.3333333333333335,2.6666666666666665
403,1.15,6.9,6.87,4.05,6917,3.4782608695652177,2.608695652173913,5.217391304347826
404,0.56,5.43,5.4,3.25,2352,5.357142857142857,10.714285714285714,8.928571428571427
405,1.58,7.39,7.45,4.64,11428,1.8987341772151898,4.430379746835443,1.2658227848101264
406,0.71,5.66,5.7,3.57,2573,7.042253521126761,8.450704225352114,4.225352112676057
407,0.39,4.6,4.63,2.92,581,5.128205128205128,2.564102564102564,10.256410256410255
408,0.5,4.93,4.85,3.25,1155,2.0,6.0,10.0
409,0.71,5.75,5.69,3.48,2629,5.633802816901409,8.450704225352114,4.225352112676057
410,0.53,5.2,5.22,3.21,1678,5.660377358490566,5.660377358490566,9.433962264150942
411,0.5,5.09,5.13,3.12,1185,6.0,12.0,4.0
412,0.5,5.02,4.93,3.18,1257,4.0,14.0,6.0
413,2.3,8.47,8.39,5.21,18239,1.7391304347826089,0.8695652173913044,1.7391304347826089
414,0.46,4.99,5.02,3.07,1081,10.869565217391305,13.043478260869565,8.695652173913043
415,0.32,4.43,4.5,2.75,665,9.375,12.5,15.625
416,0.31,4.37,4.31,2.74,698,16.129032258064516,12.903225806451614,12.903225806451614
417,0.35,4.53,4.51,2.8,1063,8.571428571428571,17.142857142857142,14.285714285714286
418,1.55,7.35,7.4,4.62,8593,2.5806451612903225,0.6451612903225806,3.225806451612903
419,0.33,4.49,4.57,2.64,886,15.15151515151515,18.18181818181818,15.15151515151515
420,1.01,6.37,6.31,4.02,6787,4.9504950495049505,5.9405940594059405,3.9603960396039604
421,0.71,5.65,5.68,3.54,2594,7.042253521126761,4.225352112676057,8.450704225352114
422,1.16,6.89,6.82,4.14,5457,3.4482758620689657,1.7241379310344829,4.310344827586207
423,0.9,6.05,6.01,3.93,3250,1.1111111111111112,4.444444444444445,3.333333333333333
424,0.49,5.03,5.05,3.14,1934,6.122448979591836,14.285714285714286,10.204081632653061
425,1.32,7.07,7.13,4.34,9408,2.2727272727272725,3.0303030303030303,3.0303030303030303
426,1.0,6.44,6.51,3.84,3975,1.0,5.0,2.0
427,2.46,8.6,8.52,5.44,15745,1.2195121951219512,1.6260162601626016,0.8130081300813008
428,0.38,4.61,4.66,2.87,800,13.157894736842104,13.157894736842104,10.526315789473685
429,0.38,4.58,4.62,2.91,633,5.2631578947368425,7.894736842105263,7.894736842105263
430,1.52,7.33,7.22,4.63,10664,1.3157894736842106,3.289473684210526,1.9736842105263157
431,1.03,6.47,6.52,4.03,3378,3.883495145631068,0.970873786407767,1.941747572815534
432,1.01,6.41,6.33,4.03,6533,4.9504950495049505,4.9504950495049505,3.9603960396039604
433,0.41,4.8,4.84,2.91,1115,9.75609756097561,12.195121951219512,14.634146341463415
434,0.7,5.61,5.65,3.53,2288,7.142857142857143,2.857142857142857,7.142857142857143
435,0.26,4.08,4.1,2.55,423,19.23076923076923,15.384615384615383,19.23076923076923
436,0.78,5.86,5.79,3.76,2359,1.282051282051282,5.128205128205128,3.846153846153846
437,0.31,4.41,4.34,2.69,802,12.903225806451614,16.129032258064516,12.903225806451614
438,1.2,6.86,6.81,4.24,6666,2.5,2.5,3.3333333333333335
439,1.08,6.63,6.67,4.02,6426,2.7777777777777777,2.7777777777777777,2.7777777777777777
440,1.3,6.94,6.97,4.36,9232,2.3076923076923075,2.3076923076923075,5.384615384615384
441,1.05,6.66,6.73,4.0,11417,4.761904761904762,4.761904761904762,7.619047619047619
442,1.01,6.42,6.46,3.93,5067,4.9504950495049505,4.9504950495049505,1.9801980198019802
443,0.75,5.87,5.8,3.63,2760,4.0,5.333333333333333,4.0
444,0.77,5.84,5.87,3.63,2257,3.896103896103896,1.2987012987012987,3.896103896103896
445,0.91,6.13,6.21,3.84,4759,5.4945054945054945,6.593406593406593,4.395604395604395
446,0.78,6.06,6.03,3.5,2723,2.564102564102564,7.692307692307692,3.846153846153846
447,0.33,4.5,4.47,2.69,802,9.09090909090909,18.18181818181818,15.15151515151515
448,1.01,6.33,6.22,3.95,4559,3.9603960396039604,2.9702970297029703,3.9603960396039604
449,0.3,4.26,4.28,2.67,670,16.666666666666668,23.333333333333336,13.333333333333334
450,0.3,4.28,4.32,2.67,533,16.666666666666668,10.0,20.0
451,0.44,4.83,4.9,3.01,694,11.363636363636363,2.272727272727273,11.363636363636363
452,0.4,4.72,4.7,2.94,1050,10.0,17.5,10.0
453,0.9,6.09,6.03,3.92,3931,1.1111111111111112,5.555555555555555,4.444444444444445
454,0.42,4.84,4.8,2.96,1103,7.142857142857143,16.666666666666668,9.523809523809524
455,0.41,4.87,4.81,2.9,1061,9.75609756097561,4.878048780487805,14.634146341463415
456,1.52,7.42,7.36,4.49,9193,2.6315789473684212,3.9473684210526314,1.3157894736842106
457,1.02,6.41,6.48,4.01,3639,1.9607843137254901,0.9803921568627451,1.9607843137254901
458,0.36,4.62,4.67,2.81,664,8.333333333333334,11.11111111111111,11.11111111111111
459,0.53,5.22,5.26,3.23,1020,5.660377358490566,5.660377358490566,3.773584905660377
460,0.34,4.6,4.56,2.7,1071,11.76470588235294,11.76470588235294,20.588235294117645
461,0.43,4.85,4.89,3.01,795,6.976744186046512,9.30232558139535,6.976744186046512
462,1.05,6.74,6.68,3.98,6174,3.8095238095238093,6.666666666666666,2.857142857142857
463,0.54,5.27,5.32,3.23,1615,5.555555555555555,9.25925925925926,7.4074074074074066
464,0.31,4.37,4.33,2.71,523,12.903225806451614,12.903225806451614,6.451612903225807
465,0.3,4.25,4.3,2.74,391,6.666666666666667,6.666666666666667,10.0
466,1.0,6.34,6.28,4.03,6028,2.0,4.0,5.0
467,1.0,6.34,6.38,3.98,4725,5.0,4.0,2.0
468,1.2,6.91,6.82,4.22,6581,2.5,1.6666666666666667,5.0
469,0.33,4.46,4.5,2.78,730,9.09090909090909,9.09090909090909,21.21212121212121
470,1.53,7.4,7.42,4.55,15275,1.9607843137254901,2.6143790849673203,3.9215686274509802
471,1.51,7.55,7.52,4.47,14482,2.6490066225165565,3.9735099337748343,2.6490066225165565
472,1.01,6.38,6.32,3.91,6271,3.9603960396039604,6.930693069306931,3.9603960396039604
473,1.01,6.34,6.25,3.9,3137,4.9504950495049505,3.9603960396039604,2.9702970297029703
474,0.57,5.38,5.42,3.25,1642,5.2631578947368425,7.017543859649123,7.017543859649123
475,0.5,5.08,5.11,3.16,982,6.0,4.0,6.0
476,0.33,4.44,4.48,2.76,856,15.15151515151515,21.21212121212121,18.18181818181818
477,0.44,4.93,4.91,2.96,1232,9.090909090909092,15.909090909090908,11.363636363636363
478,0.72,5.66,5.61,3.58,2376,6.944444444444445,8.333333333333334,2.7777777777777777
479,0.32,4.4,4.44,2.75,943,9.375,15.625,25.0
480,1.01,6.5,6.48,3.94,5525,3.9603960396039604,5.9405940594059405,2.9702970297029703
481,1.01,6.3,6.22,4.07,5385,0.9900990099009901,6.930693069306931,2.9702970297029703
482,1.5,7.25,7.19,4.5,9479,2.6666666666666665,1.3333333333333333,2.6666666666666665
483,1.0,6.42,6.45,3.8,6369,2.0,4.0,4.0
484,1.08,6.69,6.75,3.96,6708,1.8518518518518516,3.7037037037037033,3.7037037037037033
485,0.3,4.26,4.29,2.72,605,6.666666666666667,10.0,20.0
486,0.34,4.55,4.59,2.72,537,11.76470588235294,5.88235294117647,14.705882352941176
487,0.52,5.19,5.21,3.2,1981,5.769230769230769,9.615384615384615,7.692307692307692
488,0.91,6.19,6.22,3.85,4337,3.2967032967032965,3.2967032967032965,3.2967032967032965
489,1.5,7.34,7.24,4.49,7627,2.0,2.0,2.0
490,1.25,6.73,6.65,4.25,4060,4.0,2.4,1.6
491,0.4,4.66,4.69,2.91,936,5.0,12.5,15.0
492,2.31,8.55,8.43,5.29,17451,1.7316017316017316,0.4329004329004329,2.1645021645021645
493,0.9,6.11,6.2,3.8,4872,5.555555555555555,4.444444444444445,5.555555555555555
494,0.32,4.35,4.36,2.69,758,15.625,21.875,12.5
495,0.7,5.64,5.61,3.53,2184,5.714285714285714,7.142857142857143,2.857142857142857
496,1.01,6.41,6.37,3.98,4518,2.9702970297029703,1.9801980198019802,2.9702970297029703
497,0.55,5.22,5.16,3.3,1213,3.6363636363636362,7.2727272727272725,5.454545454545454
498,0.31,4.4,4.36,2.72,804,9.67741935483871,22.580645161290324,12.903225806451614
499,0.27,4.15,4.18,2.56,586,11.11111111111111,25.925925925925924,22.22222222222222
500,0.4,4.75,4.72,2.93,975,10.0,15.0,10.0
501,0.6,5.37,5.39,3.34,1772,8.333333333333334,8.333333333333334,6.666666666666667
502,0.4,4.79,4.76,2.89,1080,7.5,5.0,17.5
503,1.2,6.81,6.87,4.24,9625,2.5,3.3333333333333335,4.166666666666667
504,1.09,6.61,6.57,4.06,5799,3.6697247706422016,6.422018348623853,2.7522935779816513
505,0.67,5.61,5.66,3.5,1550,4.477611940298507,4.477611940298507,4.477611940298507
506,0.7,5.74,5.7,3.49,3199,5.714285714285714,8.571428571428571,5.714285714285714
507,0.52,5.19,5.16,3.18,1357,5.769230769230769,3.846153846153846,9.615384615384615
508,0.33,4.45,4.43,2.75,743,12.121212121212121,9.09090909090909,15.15151515151515
509,0.7,5.71,5.75,3.45,2843,7.142857142857143,8.571428571428571,5.714285714285714
510,0.57,5.28,5.32,3.29,1397,8.771929824561404,10.526315789473685,5.2631578947368425
511,1.01,6.35,6.32,3.95,5002,3.9603960396039604,5.9405940594059405,2.9702970297029703
512,0.54,5.23,5.27,3.25,1920,5.555555555555555,7.4074074074074066,11.11111111111111
513,2.01,8.21,8.18,4.88,14502,1.9900497512437814,2.4875621890547266,1.492537313432836
514,0.31,4.37,4.4,2.7,839,9.67741935483871,12.903225806451614,25.806451612903228
515,1.01,6.33,6.28,4.08,6759,0.9900990099009901,4.9504950495049505,4.9504950495049505
516,0.32,4.38,4.41,2.72,449,15.625,9.375,9.375
517,1.01,6.53,6.47,3.95,6346,2.9702970297029703,5.9405940594059405,2.9702970297029703
518,0.91,6.2,6.23,3.89,5261,3.2967032967032965,5.4945054945054945,4.395604395604395
519,0.5,5.16,5.12,3.12,1654,8.0,10.0,8.0
520,1.2,6.61,6.51,4.34,3011,0.8333333333333334,1.6666666666666667,0.8333333333333334
521,1.11,6.74,6.66,4.1,4755,3.603603603603603,3.603603603603603,1.8018018018018016
522,0.33,4.38,4.4,2.77,666,6.0606060606060606,12.121212121212121,15.15151515151515
523,1.04,6.48,6.5,4.02,6628,2.8846153846153846,3.846153846153846,3.846153846153846
524,1.0,6.39,6.35,4.0,4144,4.0,1.0,5.0
525,0.33,4.41,4.45,2.76,666,12.121212121212121,12.121212121212121,15.15151515151515
526,0.56,5.31,5.34,3.23,1819,5.357142857142857,10.714285714285714,7.142857142857142
527,0.32,4.42,4.45,2.72,779,9.375,18.75,18.75
528,0.7,5.74,5.7,3.48,2697,5.714285714285714,8.571428571428571,5.714285714285714
529,0.4,4.74,4.76,2.96,1229,7.5,10.0,20.0
530,1.35,7.02,7.06,4.38,6088,3.7037037037037033,2.222222222222222,1.4814814814814814
531,0.43,4.83,4.88,2.96,774,9.30232558139535,16.27906976744186,6.976744186046512
532,0.91,6.16,6.22,3.88,3298,5.4945054945054945,7.692307692307692,2.1978021978021975
533,0.77,5.88,5.92,3.63,3321,3.896103896103896,6.4935064935064934,3.896103896103896
534,0.9,6.21,6.16,3.88,4259,4.444444444444445,6.666666666666666,3.333333333333333
535,0.35,4.57,4.59,2.78,667,8.571428571428571,17.142857142857142,8.571428571428571
536,1.06,6.52,6.54,4.05,11837,2.830188679245283,6.60377358490566,5.660377358490566
537,2.06,8.09,7.97,5.15,11854,0.970873786407767,0.4854368932038835,1.4563106796116505
538,0.39,4.69,4.72,2.92,719,7.692307692307692,15.384615384615383,7.692307692307692
539,1.0,6.44,6.49,3.88,7281,5.0,7.0,5.0
540,1.0,6.35,6.32,4.02,4295,5.0,7.0,2.0
541,0.31,4.34,4.37,2.67,435,9.67741935483871,19.35483870967742,6.451612903225807
542,1.02,6.61,6.55,3.87,3142,2.941176470588235,2.941176470588235,1.9607843137254901
543,0.9,6.13,6.08,3.74,3714,4.444444444444445,5.555555555555555,3.333333333333333
544,0.25,4.12,4.13,2.45,548,20.0,20.0,32.0
545,1.04,6.5,6.56,3.94,4084,4.8076923076923075,3.846153846153846,1.923076923076923
546,0.53,5.21,5.19,3.22,1813,5.660377358490566,7.547169811320754,9.433962264150942
547,0.31,4.29,4.35,2.67,592,16.129032258064516,16.129032258064516,16.129032258064516
548,0.7,5.64,5.59,3.6,1935,2.857142857142857,5.714285714285714,2.857142857142857
549,0.54,5.24,5.26,3.23,1147,5.555555555555555,3.7037037037037033,9.25925925925926
550,0.41,4.76,4.73,2.97,1061,9.75609756097561,9.75609756097561,9.75609756097561
551,0.71,5.71,5.79,3.52,2891,7.042253521126761,8.450704225352114,5.633802816901409
552,1.21,6.92,6.86,4.13,4841,3.3057851239669422,0.8264462809917356,3.3057851239669422
553,1.84,7.84,7.8,4.89,8828,1.6304347826086956,0.5434782608695652,2.717391304347826
554,0.24,4.08,4.12,2.38,526,8.333333333333334,25.0,29.166666666666668
555,1.25,6.89,6.98,4.23,5975,3.2,1.6,3.2
556,0.32,4.38,4.42,2.74,589,15.625,21.875,9.375
557,0.53,5.15,5.12,3.27,1727,3.773584905660377,11.320754716981131,7.547169811320754
558,0.35,4.54,4.57,2.82,833,14.285714285714286,11.428571428571429,22.857142857142858
559,2.48,8.6,8.55,5.43,17893,2.0161290322580645,1.2096774193548387,1.2096774193548387
560,0.32,4.34,4.39,2.7,926,15.625,15.625,21.875
561,1.02,6.42,6.46,3.98,9286,2.941176470588235,3.9215686274509802,5.88235294117647
562,0.32,4.38,4.43,2.72,561,15.625,9.375,15.625
563,1.5,7.19,7.3,4.55,9996,3.3333333333333335,2.6666666666666665,2.0
564,0.7,5.71,5.68,3.52,2222,5.714285714285714,10.0,2.857142857142857
565,1.6,7.75,7.63,4.6,16547,1.875,2.5,5.0
566,0.3,4.25,4.28,2.68,605,16.666666666666668,16.666666666666668,13.333333333333334
567,0.36,4.62,4.66,2.78,825,13.88888888888889,13.88888888888889,13.88888888888889
568,1.37,7.35,7.3,4.27,10412,2.9197080291970803,2.9197080291970803,3.64963503649635
569,0.43,4.89,4.94,2.94,905,9.30232558139535,11.627906976744185,9.30232558139535
570,1.25,6.98,7.05,4.26,8226,2.4,3.2,2.4
571,0.6,5.38,5.41,3.32,1646,5.0,8.333333333333334,5.0
572,1.5,7.27,7.2,4.51,14179,2.6666666666666665,4.0,2.6666666666666665
573,0.5,5.12,5.14,3.16,1844,6.0,14.0,8.0
574,0.34,4.5,4.56,2.72,730,14.705882352941176,20.588235294117645,11.76470588235294
575,0.71,5.79,5.73,3.52,2307,4.225352112676057,5.633802816901409,4.225352112676057
576,0.3,4.28,4.23,2.62,567,13.333333333333334,6.666666666666667,16.666666666666668
577,0.28,4.21,4.23,2.62,522,17.857142857142854,10.714285714285714,21.428571428571427
578,1.2,6.75,6.79,4.25,6652,4.166666666666667,1.6666666666666667,4.166666666666667
579,1.51,7.27,7.32,4.55,7136,3.3112582781456954,0.6622516556291391,1.9867549668874172
580,0.31,4.34,4.31,2.73,628,16.129032258064516,9.67741935483871,12.903225806451614
581,1.51,7.53,7.46,4.49,9471,2.6490066225165565,3.3112582781456954,1.3245033112582782
582,0.71,5.7,5.75,3.54,2792,5.633802816901409,8.450704225352114,4.225352112676057
583,0.58,5.42,5.33,3.21,1439,6.8965517241379315,5.172413793103448,6.8965517241379315
584,1.05,6.65,6.59,3.94,4742,3.8095238095238093,5.714285714285714,1.9047619047619047
585,0.36,4.55,4.52,2.85,1053,8.333333333333334,11.11111111111111,19.444444444444446
586,0.57,5.29,5.26,3.3,1915,7.017543859649123,7.017543859649123,5.2631578947368425
587,0.56,5.33,5.35,3.26,1708,5.357142857142857,8.928571428571427,7.142857142857142
588,0.52,5.14,5.16,3.17,1576,7.692307692307692,11.538461538461538,7.692307692307692
589,0.31,4.33,4.31,2.73,628,16.129032258064516,9.67741935483871,12.903225806451614
590,1.51,7.3,7.26,4.61,14482,3.3112582781456954,3.9735099337748343,2.6490066225165565
